Primacy Agency,PWS ID,PWS Name,Population Served,City Name,Compliance Period Begin Date,Compliance Period End Date
Ohio,OH7803712,VALLEY MOBILE HOMES,71,COLUMBUS,01-Jul-2001,31-Dec-2001
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Jul-2001,31-Dec-2001
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Oct-2007,31-Dec-2007
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Apr-2005,30-Apr-2005
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Jul-2005,30-Sep-2005
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Jan-2005,31-Mar-2005
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Jan-2007,31-Mar-2007
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Oct-2006,31-Dec-2006
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Apr-2007,30-Jun-2007
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Jul-2007,30-Sep-2007
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Jul-2006,30-Sep-2006
Ohio,OH7835212,BLOOMFIELD HIGH SCHOOL,115,NORTH BLOOMFIELD,01-Oct-2004,31-Oct-2004
Ohio,OH7835312,BRISTOL LOCAL SCHOOL,682,BRISTOLVILLE,01-Apr-2008,30-Jun-2008
Ohio,OH7835312,BRISTOL LOCAL SCHOOL,682,BRISTOLVILLE,01-Jul-2021,30-Sep-2021
Ohio,OH7835312,BRISTOL LOCAL SCHOOL,682,BRISTOLVILLE,01-Jan-2007,31-Mar-2007
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Apr-2015,30-Jun-2015
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Jul-2016,30-Sep-2016
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Jan-2018,31-Mar-2018
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Apr-2017,30-Jun-2017
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Oct-2016,31-Dec-2016
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Oct-2017,31-Dec-2017
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Jan-2017,31-Mar-2017
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Jul-2017,30-Sep-2017
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Apr-2018,30-Jun-2018
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Oct-2011,31-Dec-2011
Ohio,OH7836712,CURRIE ELEMENTARY SCHOOL,175,CORTLAND,01-Apr-2011,30-Jun-2011
Ohio,OH7839912,MESOPOTAMIA ELEMENTARY SCHOOL,123,NORTH BLOOMFIELD,01-Jul-2001,31-Dec-2001
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Jan-2007,31-Mar-2007
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Apr-2006,30-Jun-2006
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Apr-2009,30-Jun-2009
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Jul-2008,30-Sep-2008
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Apr-2007,30-Jun-2007
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Apr-2008,30-Jun-2008
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Jan-2007,31-Mar-2007
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Oct-2006,31-Dec-2006
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Jan-2008,31-Mar-2008
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Jan-2009,31-Mar-2009
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Oct-2008,31-Dec-2008
Ohio,OH7848812,MAPLEWOOD ELEMENTARY K-6,320,CORTLAND,01-Jul-2007,30-Sep-2007
Ohio,OH7900512,GNADENHUTTEN,"1,240",GNADENHUTTEN,01-Jan-2006,31-Mar-2006
Ohio,OH8000012,NEW DOVER ESTATES,100,COLORADO SPRINGS,01-Jul-2001,31-Dec-2001
Ohio,OH8034312,ST. JOHNS LUTHERAN SCHOOL,302,MARYSVILLE,01-Jul-2001,31-Dec-2001
Ohio,OH8034412,ST. PAULS LUTHERAN SCHOOL,131,MILFORD CENTER,01-Jul-2012,30-Sep-2012
Ohio,OH8034412,ST. PAULS LUTHERAN SCHOOL,131,MILFORD CENTER,01-Jul-2001,31-Dec-2001
Ohio,OH8137212,LINCOLNVIEW K-12 SCHOOL,882,VAN WERT,01-Jul-2001,31-Dec-2001
Ohio,OH8300412,FRANKLIN PUBLIC WATER SYSTEM,"17,175",FRANKLIN,01-Jul-2001,31-Dec-2001
Ohio,OH8330512,CEDAR OAKS WELLNESS CENTER,56,OREGONIA,01-Jul-2001,31-Dec-2001
Ohio,OH8344312,FRONTIER CAMPGROUND,100,WAYNESVILLE,01-Jan-2020,31-Dec-2022
Ohio,OH8500312,CRESTON VILLAGE,"2,171",CRESTON,01-Oct-2019,31-Dec-2019
Ohio,OH8530512,TRICOR METALS,98,WOOSTER,01-Jan-2005,31-Dec-2007
Ohio,OH8540212,"SOUTHSIDE INVESTMENTS, INC.",43,KIDRON,01-Jul-2001,31-Dec-2001
Ohio,OH8552512,NEW DESTINY TREATMENT CENTER,68,CLINTON,01-Jul-2001,31-Dec-2001
Ohio,OH8553012,CALVARY ASSEMBLY OF GOD CHURCH,100,ORRVILLE,01-Jul-2004,31-Dec-2004
Ohio,OH8558912,HERITAGE PRIVATE SCHOOL,85,STERLING,01-Apr-2023,30-Jun-2023
Ohio,OH8558912,HERITAGE PRIVATE SCHOOL,85,STERLING,01-Jan-2023,31-Mar-2023
Ohio,OH8560012,"RAYCO MANUFACTURING, LLC - BUILDING 2 PW",170,WOOSTER,01-Oct-2016,31-Dec-2016
Ohio,OH8560612,LEHMAN'S HARDWARE / HRM ENTERPRISES,910,KIDRON,01-Jan-2011,31-Dec-2013
Ohio,OH8560912,GALEHOUSE CONSTRUCTION PWS,30,DOYLESTOWN,01-Jan-2009,31-Mar-2009
Ohio,OH8560912,GALEHOUSE CONSTRUCTION PWS,30,DOYLESTOWN,01-Oct-2022,31-Dec-2022
Ohio,OH8561412,CROWN HILL MANOR PWS,25,RITTMAN,01-Jan-2008,31-Mar-2008
Ohio,OH8561412,CROWN HILL MANOR PWS,25,RITTMAN,01-Jul-2006,30-Sep-2006
Ohio,OH8561412,CROWN HILL MANOR PWS,25,RITTMAN,01-Oct-2007,31-Dec-2007
Ohio,OH8561412,CROWN HILL MANOR PWS,25,RITTMAN,01-Oct-2006,31-Dec-2006
Ohio,OH8561412,CROWN HILL MANOR PWS,25,RITTMAN,01-Jan-2007,31-Mar-2007
Ohio,OH8561412,CROWN HILL MANOR PWS,25,RITTMAN,01-Apr-2007,30-Jun-2007
Ohio,OH8561412,CROWN HILL MANOR PWS,25,RITTMAN,01-Jul-2007,30-Sep-2007
Ohio,OH8601012,AQUA OHIO - NORLICK,345,MENTOR,01-Jul-2001,31-Dec-2001
Ohio,OH8631912,PULASKI HEAD START,150,DEFIANCE,01-Jul-2001,31-Dec-2001
Ohio,OH8636412,MANUFACTURED HOUSING ENTERPRISE,150,BRYAN,01-Jul-2001,31-Dec-2001
Ohio,OH8636412,MANUFACTURED HOUSING ENTERPRISE,150,BRYAN,01-Jul-2002,31-Dec-2002
Ohio,OH8703812,OTTERBEIN-PORTAGE VLY RETIREMENT CENTER,414,PERMBERVILLE,01-Jul-2001,31-Dec-2001
Oklahoma,OK1010414,HUGHES CO. RWD #2,"1,145",STUART,01-Jan-2008,31-Dec-2008
Oklahoma,OK1010414,HUGHES CO. RWD #2,"1,145",STUART,01-Jan-2007,31-Dec-2007
Oklahoma,OK1010820,MADILL,"3,410",MADILL,01-Jan-2007,31-Dec-2007
Oklahoma,OK1020301,HASKELL CO. WATER COMPANY,"3,000",STIGLER,01-Jan-2007,31-Dec-2007
Oklahoma,OK1020404,SAPULPA,"19,702",SAPULPA,01-Jan-2007,31-Dec-2007
Oklahoma,OK1020405,CREEK CO RWD # 7,"2,100",MOUNDS,01-Jan-2007,31-Dec-2007
Oklahoma,OK1020419,CREEK CO RWD # 1,"5,675",KELLYVILLE,01-Jan-2007,31-Dec-2007
Oklahoma,OK1020603,PITTSBURG CO. PWA (CROWDER),"2,203",CROWDER,01-Jan-2006,31-Dec-2006
Oklahoma,OK1020611,KIOWA,731,KIOWA,01-Jan-2007,31-Dec-2007
Oklahoma,OK1020702,CHANDLER,"3,142",CHANDLER,01-Jan-2007,31-Dec-2007
Oklahoma,OK1020703,LINCOLN CO RWD #1,404,SPARKS,01-Jan-2009,31-Dec-2009
Oklahoma,OK1020709,HENRYETTA,"6,096",HENRYETTA,01-Jan-2007,31-Dec-2007
Oklahoma,OK1020723,EDMOND PWA,"79,408",EDMOND,01-Apr-2006,30-Jun-2006
Oklahoma,OK1020723,EDMOND PWA,"79,408",EDMOND,01-Apr-2006,30-Jun-2006
Oklahoma,OK1020723,EDMOND PWA,"79,408",EDMOND,01-Jan-2007,31-Mar-2007
Oklahoma,OK1020723,EDMOND PWA,"79,408",EDMOND,01-Apr-2007,30-Jun-2007
Oklahoma,OK1020723,EDMOND PWA,"79,408",EDMOND,01-Jul-2007,30-Sep-2007
Oklahoma,OK1020723,EDMOND PWA,"79,408",EDMOND,01-Jul-2007,30-Sep-2007
Oklahoma,OK1020723,EDMOND PWA,"79,408",EDMOND,01-Jan-2007,31-Mar-2007
Oklahoma,OK1020724,WELLSTON,825,WELLSTON,01-Jan-2007,31-Dec-2007
Oklahoma,OK1020724,WELLSTON,825,WELLSTON,01-Jan-2008,31-Dec-2008
Oklahoma,OK1020801,NORMAN UTILITIES AUTHORITY,"100,939",NORMAN,01-Jan-2005,31-Dec-2007
Oklahoma,OK1020801,NORMAN UTILITIES AUTHORITY,"100,939",NORMAN,01-Jan-2014,31-Mar-2014
Oklahoma,OK1020801,NORMAN UTILITIES AUTHORITY,"100,939",NORMAN,01-Jan-2014,31-Mar-2014
Oklahoma,OK1020801,NORMAN UTILITIES AUTHORITY,"100,939",NORMAN,01-Oct-2013,31-Dec-2013
Oklahoma,OK1020801,NORMAN UTILITIES AUTHORITY,"100,939",NORMAN,01-Jan-2005,31-Dec-2007
Oklahoma,OK1020801,NORMAN UTILITIES AUTHORITY,"100,939",NORMAN,01-Jan-2005,31-Dec-2007
Oklahoma,OK1020801,NORMAN UTILITIES AUTHORITY,"100,939",NORMAN,01-Jan-2005,31-Dec-2007
Oklahoma,OK1020801,NORMAN UTILITIES AUTHORITY,"100,939",NORMAN,01-Jan-2006,31-Dec-2006
Oklahoma,OK1020903,GUTHRIE,"9,925",GUTHRIE,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021209,PAWNEE,"2,230",PAWNEE,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021301,PAWHUSKA,"3,800",PAWHUSKA,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021305,AVANT UTILITIES AUTHORITY,361,AVANT,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021313,SKIATOOK PWA,"8,110",SKIATOOK,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021502,DELAWARE,456,DELAWARE,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021504,CHELSEA ECONOMIC DEV. AUTH.,"1,964",CHELSEA,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021620,HULBERT PWA,"1,007",HULBERT,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021622,FORT GIBSON,"4,700",FORT GIBSON,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021666,MAYES CO RWD # 6,"3,750",BIG CABIN,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021674,JAY,"2,482",JAY,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021678,MAYES CO RWD # 9,"2,578",LOCUST GROVE,01-Jan-2008,31-Dec-2008
Oklahoma,OK1021691,GRAND LAKE PWA,"2,800",OCHELATA,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021696,AFTON PWA,"1,428",AFTON,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021702,PETTIT MOUNTAIN WATER,90,PARK HILL,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021703,CHEROKEE CO. RWD # 16 (WILDCAT),200,COOKSON,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021707,CHEROKEE CO. RWD # 16 (CHICKEN CREEK),272,COOKSON,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021727,CHEROKEE CO. RWD # 16 (WOODHAVEN),200,COOKSON,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021731,CHEROKEE CO. RWD # 16 (LAKEWOOD),200,COOKSON,01-Jan-2007,31-Dec-2007
Oklahoma,OK1021778,CANOE MOUNTAIN WATER SYSTEM,26,VIAN,01-Jan-2023,31-Dec-2023
Oklahoma,OK1221644,SENECA-CAYUGA NATION,400,GROVE,01-Jan-2017,31-Dec-2019
Oklahoma,OK2000453,4T INVESTORS LLC,98,LIBERAL,01-Jan-2005,31-Dec-2007
Oklahoma,OK2000453,4T INVESTORS LLC,98,LIBERAL,01-Jan-2011,31-Dec-2013
Oklahoma,OK2000704,BOKCHITO,564,BOKCHITO,01-Jan-2014,31-Dec-2016
Oklahoma,OK2000707,ACHILLE,506,ACHILLE,01-Jan-2011,31-Dec-2019
Oklahoma,OK2000725,COLBERT BOAT CLUB,54,CARTWRIGHT,01-Jan-2005,31-Dec-2007
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2012,30-Sep-2012
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2014,30-Sep-2014
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2018,30-Sep-2018
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2018,31-Mar-2018
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2019,31-Mar-2019
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2020,31-Mar-2020
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2021,30-Sep-2021
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2022,31-Mar-2022
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2022,30-Sep-2022
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Apr-2022,30-Jun-2022
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2024,30-Sep-2024
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Apr-2019,30-Jun-2019
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2022,31-Dec-2022
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Apr-2020,30-Jun-2020
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2014,31-Dec-2014
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2013,31-Mar-2013
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2021,31-Dec-2021
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2015,31-Mar-2015
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2019,31-Dec-2019
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2015,31-Dec-2015
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2015,30-Sep-2015
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2014,31-Mar-2014
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Apr-2014,30-Jun-2014
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Apr-2018,30-Jun-2018
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2017,31-Dec-2017
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2019,30-Sep-2019
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Apr-2021,30-Jun-2021
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2012,31-Dec-2012
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2011,31-Dec-2011
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2023,31-Mar-2023
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Apr-2023,30-Jun-2023
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Apr-2024,30-Jun-2024
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2024,31-Mar-2024
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2023,31-Dec-2023
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2023,30-Sep-2023
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Apr-2017,30-Jun-2017
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2017,31-Mar-2017
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jul-2017,30-Sep-2017
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Jan-2023,31-Mar-2023
Oklahoma,OK2000802,CADDO CO RWD #1 (LOOKEBA),275,LOOKEBA,01-Oct-2011,31-Dec-2011
Oklahoma,OK2000804,BRIDGEPORT,109,HINTON,01-Jan-2014,31-Dec-2016
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2006,31-Mar-2006
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2006,31-Mar-2006
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2015,31-Dec-2015
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2016,31-Mar-2016
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2016,30-Jun-2016
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2008,31-Dec-2008
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2010,30-Sep-2010
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2009,30-Jun-2009
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2009,30-Jun-2009
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2010,30-Jun-2010
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2010,30-Jun-2010
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2013,31-Mar-2013
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2008,30-Sep-2008
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2008,30-Sep-2008
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2010,31-Mar-2010
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2007,30-Jun-2007
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2007,30-Jun-2007
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2007,31-Dec-2007
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2008,31-Mar-2008
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2015,30-Jun-2015
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2013,30-Sep-2013
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2013,30-Sep-2013
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2012,31-Mar-2012
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2012,31-Dec-2012
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2012,31-Dec-2012
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2011,31-Mar-2011
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2011,31-Dec-2011
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2012,30-Jun-2012
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2011,30-Sep-2011
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2011,30-Sep-2011
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2014,31-Mar-2014
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2014,30-Jun-2014
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2018,30-Jun-2018
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2018,31-Dec-2018
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2019,30-Sep-2019
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2018,30-Jun-2018
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2018,31-Mar-2018
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2018,31-Mar-2018
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2017,31-Dec-2017
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2017,30-Sep-2017
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2020,31-Mar-2020
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2017,30-Sep-2017
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2019,30-Jun-2019
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2019,31-Dec-2019
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2021,30-Sep-2021
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2020,31-Dec-2020
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2024,30-Sep-2024
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2016,30-Jun-2016
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2014,31-Mar-2014
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2016,30-Sep-2016
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2011,30-Jun-2011
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2007,31-Mar-2007
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2008,30-Jun-2008
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2012,30-Sep-2012
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2019,30-Sep-2019
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2019,31-Mar-2019
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2020,30-Sep-2020
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2021,30-Sep-2021
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2015,31-Mar-2015
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2013,31-Dec-2013
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2015,31-Dec-2015
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2006,30-Jun-2006
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2014,30-Jun-2014
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2013,30-Jun-2013
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2007,30-Sep-2007
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2007,31-Mar-2007
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2014,31-Dec-2014
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Apr-2020,30-Jun-2020
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2016,31-Dec-2016
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2010,31-Dec-2010
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jan-2009,31-Mar-2009
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Oct-2016,31-Dec-2016
Oklahoma,OK2000808,EAKLY DEVELOPMENT CORP,277,EAKLY,01-Jul-2009,30-Sep-2009
