City Name,State,Population
WINCHESTER,Virginia,228
WINCHESTER,Virginia,65
WINCHESTER,Virginia,85
STANARDSVILLE,Virginia,2141
BANNER ELK,Virginia,201
AFTON,Virginia,50
LOVINGSTON,Virginia,2493
LURAY,Virginia,55
EDINBURG,Virginia,1908
MOUNT JACKSON,Virginia,1864
MOUNT JACKSON,Virginia,54
FRONT ROYAL,Virginia,100
COVINGTON,Virginia,5961
ROCKVILLE,Virginia,2380
VIRGINIA BEACH,Virginia,360
TANGIER,Virginia,393
ISLE OF WIGHT,Virginia,58
ISLE OF WIGHT,Virginia,223
SMITHFIELD,Virginia,138
FRANKLIN,Virginia,250
CARROLLTON,Virginia,31
WILLIAMSBURG,Virginia,90
EASTVILLE,Virginia,160
EXMORE,Virginia,456
MACHIPONGO,Virginia,80
CAPE CHARLES,Virginia,30
MACHIPONGO,Virginia,400
FRANKTOWN,Virginia,90
EXMORE,Virginia,40
PRINCE GEORGE,Virginia,122
COURTLAND,Virginia,208
CHESAPEAKE,Virginia,64
COURTLAND,Virginia,400
FRANKLIN,Virginia,70
COURTLAND,Virginia,2000
COURTLAND,Virginia,25
CHESAPEAKE,Virginia,45
CHESAPEAKE,Virginia,60
SUFFOLK,Virginia,97915
VIRGINIA BEACH,Virginia,44
CHARLES CITY,Virginia,80
CHARLES CITY,Virginia,243
ROCKVILLE,Virginia,948
ROCKVILLE,Virginia,60
ASHLAND,Virginia,950
RICHMOND `,Virginia,965
GLEN ALLEN,Virginia,60
SARASOTA,Virginia,146
HUDGINS,Virginia,36
ALEXANDRIA,Virginia,59
ALEXANDRIA,Virginia,43
ALEXANDRIA,Virginia,25
ALEXANDRIA,Virginia,90
KILMARNOCK,Virginia,208
ALEXANDRIA,Virginia,30
WARSAW,Virginia,35
AMHERST,Virginia,2231
APPOMATTOX,Virginia,1761
ROANOKE,Virginia,200
BEDFORD,Virginia,60
BEDFORD,Virginia,110
ALTAVISTA,Virginia,3850
RIDGEWAY,Virginia,42
ROANOKE,Virginia,350
ROANOKE,Virginia,60
ROCKY MOUNT,Virginia,58
MONETA,Virginia,100
ROANOKE,Virginia,755
WIRTZ,Virginia,60
ROANOKE,Virginia,949
MARTINSVILLE,Virginia,100
CLARKSVILLE,Virginia,1400
BOYDTON,Virginia,46
CLAUDVILLE,Virginia,75
CHATHAM,Virginia,2500
DANVILLE,Virginia,40
MILFORD,Virginia,90
ROCKVILLE,Virginia,4818
BOWLING GREEN,Virginia,396
PORT ROYAL,Virginia,327
LIGNUM,Virginia,110
ROCKVILLE,Virginia,163
AMISSVILLE,Virginia,85
MECHANICSVILLE,Virginia,42
CULPEPER,Virginia,51
CULPEPER,Virginia,138
CULPEPER,Virginia,85
MECHANICSVILLE,Virginia,175
HERNDON,Virginia,25
MASON NECK,Virginia,31
GREAT FALLS,Virginia,345
BEALETON,Virginia,58
ROCKVILLE,Virginia,63
WARRENTON,Virginia,4250
FARMINGTON HILLS,Virginia,1250
REMINGTON,Virginia,1540
WARRENTON,Virginia,148
WARRENTON,Virginia,40
KING GEORGE,Virginia,3985
KING GEORGE,Virginia,208
KING GEORGE,Virginia,230
DAHLGREN,Virginia,50
KING GEORGE,Virginia,928
KING GEORGE,Virginia,100
KING GEORGE,Virginia,97
KING GEORGE,Virginia,1659
ALDIE,Virginia,70
HILLSBORO,Virginia,88
MOUNT JACKSON,Virginia,60
MOUNT JACKSON,Virginia,803
PURCELLVILLE,Virginia,8929
STERLING,Virginia,45
STANARDSVILLE,Virginia,25
ARODA,Virginia,90
ROCKVILLE,Virginia,38
NOKESVILLE,Virginia,44
BRISTOW,Virginia,350
QUANTICO,Virginia,19000
WASHINGTON,Virginia,460
WASHINGTON,Virginia,650
WASHINGTON,Virginia,79
WASHINGTON,Virginia,198
HUNTLY,Virginia,220
BANNER ELK,Virginia,175
RICHMOND,Virginia,50
STAFFORD,Virginia,123684
WOODBRIDGE,Virginia,40
ELDERSBURG,Virginia,110
MANASSAS PARK,Virginia,14051
Fredricksted,US Virgin Islands,98
,US Virgin Islands,267
,US Virgin Islands,958
,US Virgin Islands,450
,US Virgin Islands,99
,US Virgin Islands,219
,US Virgin Islands,45
CARROLLTON,Vermont,237
KILLINGTON,Vermont,76
BOMOSEEN,Vermont,425
QUECHEE,Vermont,83
BRISTOL,Vermont,2103
VERGENNES,Vermont,205
VERGENNES,Vermont,5100
WHITING,Vermont,61
BENNINGTON,Vermont,13250
DORSET,Vermont,100
POWNAL,Vermont,133
WESTBORO,Vermont,55
READSBORO,Vermont,375
EAST BURKE,Vermont,142
EAST HARDWICK,Vermont,350
EAST HAVEN,Vermont,150
LUNENBURG,Vermont,250
FRANKLIN,Vermont,400
JEFFERSONVILLE,Vermont,700
ANDOVER,Vermont,75
MORRISVILLE,Vermont,150
MORRISVILLE,Vermont,2935
SOUTH BURLINGTON,Vermont,139
BRAINTREE,Vermont,252
RANDOLPH,Vermont,2700
COVENTRY,Vermont,251
GREENSBORO,Vermont,551
NEWPORT,Vermont,4766
NEWPORT CENTER,Vermont,330
NORTH TROY,Vermont,864
NORTH TROY,Vermont,315
DANBY,Vermont,385
MENDON,Vermont,34
PITTSFORD,Vermont,1923
WALLINGFORD,Vermont,63
WEBSTERVILLE,Vermont,367
MONTPELIER,Vermont,139
MONTPELIER,Vermont,300
MARSHFIELD,Vermont,350
BURLINGTON,Vermont,100
WORCESTER,Vermont,350
SOUTH LONDONDERRY,Vermont,308
WILMINGTON,Vermont,1400
WILMINGTON,Vermont,2594
BARNARD,Vermont,50
CAVENDISH,Vermont,950
WHITE RIVER JCT,Vermont,7600
NEW CITY,Vermont,180
BONDVILLE,Vermont,540
VICTORIA,Vermont,60
PITTSFIELD,Vermont,88
COLCHESTER,Vermont,42
MILTON,Vermont,65
SHEFFIELD,Vermont,50
KILLINGTON,Vermont,108
KILLINGTON,Vermont,189
POUGHKEEPSIE,Vermont,42
WESTMINSTER,Vermont,200
STOCKTON,Vermont,240
COLCHESTER,Vermont,30
RUTLAND,Vermont,300
ANDOVER,Vermont,63
CONCORD,Vermont,1058
WAITSFIELD,Vermont,63
BARTON,Vermont,26
CHARLOTTE,Vermont,64
BARRINGTON,Vermont,82
MANCHESTER CENTER,Vermont,45
BONDVILLE,Vermont,362
KILLINGTON,Vermont,212
PLYMOUTH,Vermont,252
WEST DOVER,Vermont,100
BARTON,Vermont,181
WARREN,Vermont,105
BRAINTREE,Vermont,37
WEST DOVER,Vermont,210
STANSTEAD,Vermont,142
BONDVILLE,Vermont,241
RUTLAND,Vermont,60
KILLINGTON,Vermont,116
STARKSBORO,Vermont,245
BRANDON,Vermont,850
NEWFANE,Vermont,59
BROWNSVILLE,Vermont,380
SUNDERLAND,Vermont,88
WOODSTOCK,Vermont,105
BRANDON,Vermont,176
THETFORD,Vermont,306
CLARENDON,Vermont,960
BELLOWS FALLS,Vermont,115
HARTLAND,Vermont,573
VERNON,Vermont,348
MONTPELIER,Vermont,193
LOWELL,Vermont,120
SUNDERLAND,Vermont,360
W. BURKE,Vermont,250
PEACHAM,Vermont,110
POWNAL,Vermont,428
WATERFORD,Vermont,203
WEST CHARLESTON,Vermont,145
DUMMERSTON,Vermont,280
BRISTOL,Vermont,359
WOLCOTT,Vermont,340
CHARLOTTE,Vermont,550
BRIDPORT,Vermont,107
THETFORD CENTER,Vermont,475
EDEN,Vermont,180
KILLINGTON,Vermont,172
WEST DOVER,Vermont,48
SOUTH HERO,Vermont,760
WARREN,Vermont,48
BRANDON,Vermont,48
LUDLOW,Vermont,292
WHITE RIVER JUNCTION,Vermont,50
KILLINGTON,Vermont,284
PUTNEY,Vermont,338
SOUTH LONDONDERRY,Vermont,41
TOWNSHEND,Vermont,52
MIDDLEBURY,Vermont,30
PUTNEY,Vermont,33
WALDEN,Vermont,160
MONTPELIER,Vermont,85
GRAND ISLE,Vermont,1600
DORSET,Vermont,101
WEST DOVER,Vermont,800
WEST PAWLET,Vermont,352
WEST DOVER,Vermont,679
CASTLETON,Vermont,75
POWNAL,Vermont,400
HARTLAND,Vermont,104
HARTLAND,Vermont,50
MANCHESTER,Vermont,82
KILLINGTON,Vermont,116
SPRINGFIELD,Vermont,80
N FERRISBURGH,Vermont,73
ARLINGTON,Vermont,220
STOWE,Vermont,25
LYNNFIELD,Vermont,80
POWNAL,Vermont,40
NEW HAVEN,Vermont,115
RIPTON,Vermont,40
LYNDONVILLE,Vermont,49
ESSEX JCT,Vermont,63
ST ALBANS,Vermont,31
NEWPORT,Vermont,68
WAITSFIELD,Vermont,52
BELLOWS FALLS,Vermont,84
CRAFTSBURY,Vermont,32
VERNON,Vermont,269
KILLINGTON,Vermont,73
BRATTLEBORO,Vermont,60
ST. ALBANS,Vermont,150
ROCHESTER,Vermont,60
PORTSMOUTH,Vermont,35
KEENE,Vermont,60
HARDWICK,Vermont,266
WESTFORD,Vermont,29
EAST DORSET,Vermont,47
HYDE PARK,Vermont,88
POULTNEY,Vermont,33
WALTHAM,Vermont,424
Acme,Washington,568
Port Orchard,Washington,19
Kelso,Washington,211
Yakima,Washington,67
Mount Vernon,Washington,42
Freeland,Washington,100
Port Orchard,Washington,310
Port Orchard,Washington,27
Kennewick,Washington,40
Tonasket,Washington,54
Dallesport,Washington,233
Yakima,Washington,3036
Napavine,Washington,87
Winthrop,Washington,642
Montesano,Washington,237
Woodland,Washington,212
Port Townsend,Washington,156
Cashmere,Washington,58
USK,Washington,75
Lopez Island,Washington,40
Warden,Washington,38
Napavine,Washington,56
Newberg,Washington,286
Port Orchard,Washington,63
Woodland,Washington,290
Yakima,Washington,44
Northport,Washington,94
Poulsbo,Washington,60
Lacey,Washington,62
Monroe,Washington,30
Cashmere,Washington,51
Dallesport,Washington,92
Davenport,Washington,193
Newberg,Washington,44
Moses Lake,Washington,100
Fall City,Washington,49
Lacey,Washington,40
Olympia,Washington,45
Newberg,Washington,135
Port Orchard,Washington,69
Bellingham,Washington,41
Colville,Washington,150
Yakima,Washington,45
Cashmere,Washington,102
Orondo,Washington,292
Kennewick,Washington,450
White Plains,Washington,66
Benton City,Washington,26
Puyallup,Washington,45
Tacoma,Washington,336
Freeland,Washington,185
Tacoma,Washington,5647
Shelton,Washington,260
Yakima,Washington,76
Richland,Washington,25
Newberg,Washington,211
Mount Vernon,Washington,34
Yakima,Washington,60
Shelton,Washington,28
Tonasket,Washington,54
Yakima,Washington,75
Yakima,Washington,48
Warden,Washington,34
Yakima,Washington,159
Yakima,Washington,50
Raymond,Washington,56
Newberg,Washington,320
Spokane,Washington,30
Raymond,Washington,90
Freeland,Washington,286
Newberg,Washington,90
Poulsbo,Washington,16449
HUSUM,Washington,302
CATHLAMET,Washington,259
GRAYLAND,Washington,21
Colville,Washington,55
East Wentachee,Washington,81
Elk,Washington,49
Newberg,Washington,435
Yakima,Washington,310
Yakima,Washington,48
Stanwood,Washington,50
Vancouver,Washington,352
Paterson,Washington,250
Chehalis,Washington,60
Mattawa,Washington,120
Gig Harbor,Washington,95
Lummi Island,Washington,35
Cle Elum,Washington,100
Chehalis,Washington,36
Wallula,Washington,58
Vancouver,Washington,250
Port Orchard,Washington,100
Wenatchee,Washington,177
Napavine,Washington,48
OLYMPIA,Washington,477
Othello,Washington,42
MOSES LAKE,Washington,312
Mount Vernon,Washington,35
Wauna,Washington,30
Newberg,Washington,44
Lacey,Washington,150
Brewster,Washington,489
East Wenatchee,Washington,86
SEQUIM,Washington,971
Kettle Falls,Washington,70
Chelan,Washington,40
Bridgeport,Washington,2214
Lind,Washington,61
Yakima,Washington,30
Newberg,Washington,48
Raymond,Washington,165
Mount Vernon,Washington,200
SEQUIM,Washington,42
Stevenson,Washington,500
Tekoa,Washington,45
Newberg,Washington,35
Othello,Washington,210
Yakima,Washington,92
Pasco,Washington,197
Kennewick,Washington,32
Newberg,Washington,111
Yakima,Washington,108
CAMANO ISLAND,Washington,30
Newberg,Washington,73
Mount Vernon,Washington,246
Mount Vernon,Washington,53
Mount Vernon,Washington,1071
Spokane,Washington,375
Newberg,Washington,591
Stanwood,Washington,167
Pasco,Washington,97
Newberg,Washington,62
Newberg,Washington,123
Port Orchard,Washington,211
Newberg,Washington,30
Sammamish,Washington,165
Moses Lake,Washington,365
Carnation,Washington,173
Newberg,Washington,46
Port Orchard,Washington,66
Napavine,Washington,449
CARSON,Washington,3015
Tonasket,Washington,71
Everett,Washington,88
MOSES LAKE,Washington,359
Cathlamet,Washington,1636
Othello,Washington,128
Spokane,Washington,90
Custer,Washington,116
Freeland,Washington,14
Arlington,Washington,78
Chelan,Washington,9425
VANCOUVER,Washington,90
Shelton,Washington,52
Mount Vernon,Washington,60
GRAHAM,Washington,581
Seattle,Washington,120
Newberg,Washington,32
Chewelah,Washington,2615
Elma,Washington,38
Othello,Washington,33
Reardan,Washington,182
Othello,Washington,78
Napavine,Washington,50
PORT ORCHARD,Washington,28
Tonasket,Washington,63
Port Orchard,Washington,170
COPALIS BEACH,Washington,74
Colfax,Washington,3624
Yakima,Washington,77
ROCK ISLAND,Washington,297
West Richland,Washington,500
Dallesport,Washington,32
Port Orchard,Washington,117
Oak Harbor,Washington,75
Newberg,Washington,75
Yakima,Washington,180
Yakima,Washington,131
Colville,Washington,162
Othello,Washington,27
Coupeville,Washington,4077
Newberg,Washington,64
Ephrata,Washington,1108
SEQUIM,Washington,32
Yakima,Washington,31
Raymond,Washington,4207
Enumclaw,Washington,146
Woodland,Washington,1
Republic,Washington,316
Custer,Washington,365
Tonasket,Washington,150
Ellensburg,Washington,45
Newberg,Washington,37
Shelton,Washington,60
Kennewick,Washington,300
Reardan,Washington,130
Newberg,Washington,55
Freeland,Washington,90
Lynden,Washington,450
Freeland,Washington,75
Port Orchard,Washington,930
Brinnon,Washington,350
East Wentachee,Washington,131
Newport,Washington,1299
Moses Lake,Washington,88
SEQUIM,Washington,167
Bridgeport,Washington,330
Tonasket,Washington,220
Moses Lake,Washington,27
Cle Elum,Washington,114
Newberg,Washington,309
Tacoma,Washington,222
Tonasket,Washington,60
Yelm,Washington,558
Yakima,Washington,54
Centerville,Washington,115
WENATCHEE,Washington,36
Yakima,Washington,150
Cheney,Washington,17108
Newberg,Washington,76
Freeland,Washington,27
Eastsound,Washington,3681
Kennewick,Washington,70
Arlington,Washington,90
Sun Valley,Washington,55
Port Orchard,Washington,52
Electric City,Washington,1812
Newberg,Washington,40
Newberg,Washington,619
Port Orchard,Washington,66
Sun Valley,Washington,65
Eltopia,Washington,100
Port Orchard,Washington,251
Endicott,Washington,488
Enumclaw,Washington,17425
SILVERDALE,Washington,2909
Port Orchard,Washington,54
Santa Rosa,Washington,39
Auburn,Washington,43
Mount Vernon,Washington,290
Everson,Washington,3762
Arlington,Washington,250
Poulsbo,Washington,40
Marshall,Washington,443
Vancouver,Washington,216
Fircrest,Washington,8095
Moses Lake,Washington,90
Port Orchard,Washington,34
Lopez Island,Washington,1180
WOODINVILLE,Washington,90
Naches,Washington,44
Port Orchard,Washington,40
Gig Harbor,Washington,204
Port Orchard,Washington,50
Snohomish,Washington,51
Napavine,Washington,186
PROSSER,Washington,162
Spokane,Washington,41
Fox Island,Washington,3255
Freeland,Washington,1264
Freeland,Washington,75
Brewster,Washington,60
Mount Vernon,Washington,47
Port Orchard,Washington,85
Wapato,Washington,48
George,Washington,1035
Gig Harbor,Washington,14902
Lynden,Washington,71
Freeland,Washington,26
Goldbar,Washington,2661
Port Orchard,Washington,57
Puyallup,Washington,1461
Newberg,Washington,285
Beverly,Washington,126
Selah,Washington,280
ELLENSBURG,Washington,260
Woodland,Washington,45
WOODLAND,Washington,200
Woodland,Washington,347
Yakima,Washington,53
Sultan,Washington,122
WESTPORT,Washington,240
Loon Lake,Washington,120
Yakima,Washington,65
Port Orchard,Washington,69
Maple Falls,Washington,39
HOQUIAM,Washington,72
Freeland,Washington,235
Napavine,Washington,81
Waverly,Washington,649
Pasco,Washington,656
Poulsbo,Washington,66
SHELTON,Washington,460
Port Orchard,Washington,95
Everett,Washington,348
Moses Lake,Washington,105
Woodland,Washington,24
PACKWOOD,Washington,1425
Woodland,Washington,251
Mount Vernon,Washington,770
Yakima,Washington,45
Lummi Island,Washington,137
Yakima,Washington,95
Newberg,Washington,110
Shelton,Washington,1845
SNOHOMISH,Washington,250
Colville,Washington,290
SPOKANE,Washington,2450
Port Orchard,Washington,36
SNOHOMISH,Washington,47
ILWACO,Washington,2757
Tonasket,Washington,540
INDEX,Washington,420
Port Angeles,Washington,32
Arlington,Washington,120
Napavine,Washington,31
Ion,Washington,2395
Spokane,Washington,4150
Maple Falls,Washington,125
Puyallup,Washington,455
Port Ludlow,Washington,600
Port Townsend,Washington,249
Seattle,Washington,60
WOODLAND,Washington,300
Newberg,Washington,213
Allyn,Washington,121
Pasco,Washington,80
Kahlotus,Washington,262
Lacey,Washington,50
Oak Harbor,Washington,50
PORT ORCHARD,Washington,2760
Sammamish,Washington,65598
Port Orchard,Washington,242
FEDERAL WAY,Washington,116906
Snohomish,Washington,33
Cle Elum,Washington,668
Newberg,Washington,58
Goldendale,Washington,551
Port Orchard,Washington,54
Port Orchard,Washington,35
Newberg,Washington,134
Arlington,Washington,96
Carnation,Washington,406
RAVENSDALE,Washington,404
Newberg,Washington,75
Tacoma,Washington,151
Medical Lake,Washington,94
Black Diamond,Washington,100
ARLINGTON,Washington,166
Ellensburg,Washington,43
Port Orchard,Washington,135
LAKEWOOD,Washington,62089
Lamont,Washington,136
Bellingham,Washington,45
Lacey,Washington,267
Freeland,Washington,1048
Newberg,Washington,35
Onalaska,Washington,1983
Liberty Lake,Washington,14212
Port Orchard,Washington,106
Friday Harbor,Washington,81
Wapato,Washington,180
LONG BEACH,Washington,4052
Newberg,Washington,736
Tonasket,Washington,72
Port Orchard,Washington,317
Port Orchard,Washington,74
Newberg,Washington,68
Yakima,Washington,2150
STANWOOD,Washington,539
Port Orchard,Washington,238
Rosalia,Washington,215
Mansfield,Washington,380
MAPLE FALLS,Washington,194
Yakima,Washington,49
Centralia,Washington,156
Tumwater,Washington,120
RENTON,Washington,435
,Washington,191
Moses Lake,Washington,87
Newberg,Washington,300
Marshall,Washington,74
Port Orchard,Washington,143
YAKIMA,Washington,142
Mattawa,Washington,5015
Napavine,Washington,87
Port Orchard,Washington,45
Joint Base Lewis-McChord,Washington,13115
Mount Vernon,Washington,60
Portland,Washington,125
BAINBRIDGE ISLAND,Washington,1137
Elma,Washington,220
Port Orchard,Washington,207
Woodland,Washington,92
Newport,Washington,593
Metaline,Washington,193
Tacoma,Washington,5059
Port Orchard,Washington,245
Port Orchard,Washington,30
Belfair,Washington,150
VASHON,Washington,50
Spokane,Washington,18487
Port Orchard,Washington,53
Moses Lake,Washington,32428
Bellingham,Washington,500
Spokane,Washington,188
Yakima,Washington,31
Maple Falls,Washington,24
Los Altos,Washington,31
MOXEE,Washington,5602
Clinton,Washington,647
Spokane,Washington,207
Rochester,Washington,1275
SEQUIM,Washington,241
NAPAVINE,Washington,2992
,Washington,222
Nespelem,Washington,510
STANWOOD,Washington,291
Newport,Washington,3258
Shelton,Washington,940
Newberg,Washington,79
Poulsbo,Washington,5490
Greenbank,Washington,31
UNION,Washington,75
Lopez Island,Washington,114
Bremerton,Washington,23932
Port Orchard,Washington,78
Ravensdale,Washington,36
Newberg,Washington,750
STANWOOD,Washington,75
Port Orchard,Washington,40
Pasco,Washington,47
Oaksdale,Washington,520
Ocean Park,Washington,8093
Hoquiam,Washington,9347
Lacey,Washington,43
Shelton,Washington,41
Pasco,Washington,107
Ferndale,Washington,165
Republic,Washington,167
Mount Vernon,Washington,58
Oroville,Washington,3256
Port Orchard,Washington,100
Port Orchard,Washington,400
Yakima,Washington,282
Stanwood,Washington,53
Palouse,Washington,1298
Ashford,Washington,305
Ferndale,Washington,200
Pateros,Washington,1149
West Richland,Washington,142
Marshall,Washington,22
Lacey,Washington,4302
Newberg,Washington,240
Newberg,Washington,90
PE ELL,Washington,1068
CUSTER,Washington,250
Newberg,Washington,89
Snohomish,Washington,107
Port Orchard,Washington,248
Freeland,Washington,47
Newberg,Washington,115
Ferndale,Washington,73
West Richland,Washington,288
Newberg,Washington,195
Leavenworth,Washington,1170
Ellensburg,Washington,105
Newberg,Washington,52
Port Orchard,Washington,233
PORT ORCHARD,Washington,15810
Newberg,Washington,150
Yelm,Washington,40
Poulsbo,Washington,210
Snohomish,Washington,624
Walla Walla,Washington,40
Pullman,Washington,29690
Lacey,Washington,493
Tacoma,Washington,1176
Eastsound,Washington,81
Port Orchard,Washington,200
Shelton,Washington,73
Buckley,Washington,1188
Moses Lake,Washington,61
Ferndale,Washington,240
Renton,Washington,107119
Republic,Washington,1673
Newberg,Washington,152
Ridgefield,Washington,19670
Lacey,Washington,188
Quincy,Washington,340
Ritzville,Washington,1725
Wenatchee,Washington,40
Newport,Washington,58
Chattaroy,Washington,1320
Riverside,Washington,429
Spokane,Washington,48
Rockford,Washington,570
Pasco,Washington,650
Snohomish,Washington,210
Ferndale,Washington,37
Quincy,Washington,37
Port Orchard,Washington,108
Yakima,Washington,60
Sammamish,Washington,8516
Washtucna,Washington,800
Sekiu,Washington,94
Port Orchard,Washington,593
Lynden,Washington,2088
Newport,Washington,83
Newberg,Washington,458
Port Orchard,Washington,761
Connell,Washington,120
Port Orchard,Washington,65
Freeland,Washington,65
Port Orchard,Washington,92
Port Orchard,Washington,225
Selah,Washington,12515
Lopez Island,Washington,35
Newberg,Washington,61
Silverdale,Washington,26634
Port Orchard,Washington,91
Napavine,Washington,39
Lynden,Washington,415
Lacey,Washington,120
Cle Elum,Washington,96
Port Orchard,Washington,47
Freeland,Washington,108
Bellingham,Washington,77
Burbank,Washington,152
Snoqualmie Pass,Washington,5922
Poulsbo,Washington,4414
South Bend,Washington,2930
Tacoma,Washington,64276
Redmond,Washington,41
Port Orchard,Washington,55
Ellensburg,Washington,151
Sprague,Washington,570
Fall City,Washington,54
Springdale,Washington,315
Stanwood,Washington,13785
Starbuck,Washington,147
Yakima,Washington,60
Port Orchard,Washington,66
Tacoma,Washington,2950
Newberg,Washington,60
Sumas,Washington,1740
Newberg,Washington,85
Othello,Washington,240
Sumner,Washington,15530
Yakima,Washington,252
Cle Elum,Washington,47
Burbank,Washington,187
Port Orchard,Washington,25
Othello,Washington,100
Othello,Washington,87
Tonasket,Washington,260
Arlington,Washington,60
Freeland,Washington,190
Mountlake Terrace,Washington,25
Pasco,Washington,60
Port Orchard,Washington,45
Port Orchard,Washington,21
Stanwood,Washington,159
Tacoma,Washington,1087
Shelton,Washington,367
Port Orchard,Washington,560
FERNDALE,Washington,100
Elma,Washington,175
Maple Valley,Washington,1500
Tekoa,Washington,1036
Port Orchard,Washington,246
TENINO,Washington,3336
Newberg,Washington,127
Newberg,Washington,145
Yakima,Washington,75
Yakima,Washington,1475
Issaquah,Washington,30
Port Orchard,Washington,240
Yakima,Washington,80
Walla Walla,Washington,303
Shelton,Washington,211
Moses Lake,Washington,360
,Washington,27
North Bend,Washington,570
Arlington,Washington,52
Newberg,Washington,100
Camano Island,Washington,158
Falls City,Washington,150
Mount Vernon,Washington,54
Lacey,Washington,148
Lynden,Washington,185
Vantage,Washington,405
Spokane Valley,Washington,24692
Bellingham,Washington,43
Mount Vernon,Washington,39
Yakima,Washington,176
Newberg,Washington,150
Waitsburg,Washington,1817
Walla Walla,Washington,42959
College Place,Washington,200
Wapato,Washington,5255
Warden,Washington,4674
Shelton,Washington,2223
Clarkston,Washington,22583
Washtucna,Washington,250
Waverly,Washington,120
Freeland,Washington,70
Port Orchard,Washington,69
Quincy,Washington,150
Othello,Washington,316
Port Orchard,Washington,87
Newberg,Washington,275
Black Diamond,Washington,250
CATHLAMET,Washington,791
WESTPORT,Washington,5346
Freeland,Washington,95
Freeland,Washington,318
Newberg,Washington,62
Newberg,Washington,262
Napavine,Washington,125
Kennewick,Washington,386
White Salmon,Washington,4076
Yakima,Washington,65
Spokane,Washington,1200
Mead,Washington,26883
Mount Vernon,Washington,85
Newberg,Washington,664
Ronald,Washington,93
Shelton,Washington,44
Freeland,Washington,37
Clarkston,Washington,108
WINLOCK,Washington,3502
Yakima,Washington,75
Grandview,Washington,131
Yakima,Washington,280
Forks,Washington,28
Kennewick,Washington,1262
Marlin,Washington,134
Montesano,Washington,1458
Curlew,Washington,65
Port Orchard,Washington,330
Odessa,Washington,66
Moses Lake,Washington,25
Port Orchard,Washington,32
Cle Elum,Washington,29
Cle Elum,Washington,81
,Washington,100
Yakima,Washington,25
Tonasket,Washington,25
Ellensburg,Washington,25
Yakima,Washington,83
Olympia,Washington,25
Coupeville,Washington,25
Pasco,Washington,25
Cle Elum,Washington,29
Yakima,Washington,25
Pasco,Washington,96
Yakima,Washington,65
Cle Elum,Washington,50
Pasco,Washington,94
Ocean Park,Washington,67
Shelton,Washington,30
Republic,Washington,349
Colville,Washington,251
Ashford,Washington,4871
LODI,Wisconsin,725
RANDOLPH,Wisconsin,1800
PORTAGE,Wisconsin,100
FRIESLAND,Wisconsin,30
FRIESLAND,Wisconsin,145
COLUMBUS,Wisconsin,165
WAUNAKEE,Wisconsin,160
STOUGHTON,Wisconsin,166
MIDDLETON,Wisconsin,700
MADISON,Wisconsin,60
MADISON,Wisconsin,1850
WAUPUN,Wisconsin,75
DICKEYVILLE,Wisconsin,90
HAZEL GREEN,Wisconsin,100
WHITEWATER,Wisconsin,37
PEWAUKEE,Wisconsin,475
FT ATKINSON,Wisconsin,105
DARLINGTON,Wisconsin,32
GRATIOT,Wisconsin,224
SOUTH WAYNE,Wisconsin,98
MADISON,Wisconsin,25
WHITEWATER,Wisconsin,240
EVANSVILLE,Wisconsin,32
BARABOO,Wisconsin,150
REEDSBURG,Wisconsin,39
ZION,Wisconsin,60
LIBERTYVILLE,Wisconsin,30
CHICAGO,Wisconsin,50
CHICAGO,Wisconsin,50
WILMOT,Wisconsin,1200
BRISTOL,Wisconsin,1001
MILWAUKEE,Wisconsin,325
Oak Creek,Wisconsin,32104
LAS VEGAS,Wisconsin,150
THIENSVILLE,Wisconsin,559
MEQUON,Wisconsin,174
CEDARBURG,Wisconsin,97
CEDARBURG,Wisconsin,120
MEQUON,Wisconsin,32
CEDARBURG,Wisconsin,43
MEQUON,Wisconsin,200
MEQUON,Wisconsin,125
FRANKSVILLE,Wisconsin,170
MUSKEGO,Wisconsin,480
CALEDONIA,Wisconsin,398
CALEDONIA,Wisconsin,159
FRANKSVILLE,Wisconsin,125
WATERFORD,Wisconsin,50
ROCHESTER,Wisconsin,60
WIND LAKE,Wisconsin,124
BURLINGTON,Wisconsin,35
BURLINGTON,Wisconsin,35
WHITEWATER,Wisconsin,14000
ELKHORN,Wisconsin,10317
BURLINGTON,Wisconsin,500
LAKE GENEVA,Wisconsin,500
N2575 SNAKE RD,Wisconsin,130
DARIEN,Wisconsin,610
LAKE GENEVA,Wisconsin,509
WILLIAMS BAY,Wisconsin,78
CHICAGO,Wisconsin,33
DARIEN,Wisconsin,170
DELAVAN,Wisconsin,60
WEST BEND,Wisconsin,206
WEST BEND,Wisconsin,31752
WEST BEND,Wisconsin,330
KEWASKUM,Wisconsin,280
NEWBURG,Wisconsin,710
Hartford,Wisconsin,254
WEST BEND,Wisconsin,325
HUBERTUS,Wisconsin,80
PEWAUKEE,Wisconsin,8671
DOUSMAN,Wisconsin,50
Brookfield,Wisconsin,29070
NASHOTAH,Wisconsin,450
PEWAUKEE,Wisconsin,276
BROOKFIELD,Wisconsin,40
MILWAUKEE,Wisconsin,150
WAUKESHA,Wisconsin,625
MIDDLETON,Wisconsin,66
ELM GROVE,Wisconsin,950
OAK CREEK,Wisconsin,110
OCONOMOWOC,Wisconsin,230
Muskego,Wisconsin,95
MENOMONEE FALLS,Wisconsin,300
EAGLE,Wisconsin,290
EAGLE,Wisconsin,48
